cve_id,datePublished,dateUpdated,descriptions,product_l,epss_l,percentile,priority_l,cweId,note_id,Note#,Title,Priority,CVSS,priority,epss,cvss,cvss_version,cvss_severity,kev,ransomware,kev_source,cpe,vendor,product,vector,sap_note_year
CVE-2020-6223,2020-04-14T18:07:00,2024-08-04T08:55:22.249Z,"The open document of SAP Business Objects Business Intelligence Platform, versions 4.1, 4.2, allows an attacker to modify certain error pages to include malicious content. This can misdirect a user who is tricked into accessing these error pages rendered by the application, leading to Content Spoofing.",SAP Business Objects Business Intelligence Platform,0.00084,0.38154,D,CWE-601,['2878507'],CVE-2020-6223,"The open document of SAP Business Objects Business Intelligence Platform, versions 4.1, 4.2, allows an attacker to modify certain error pages to include malicious content. This can misdirect a user who is tricked into accessing these error pages rendered by the application, leading to Content Spoofing.",Medium,6.1,Priority 2,0.00084,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:4.1:-:*:*:*:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6222,2020-04-14T18:18:10,2024-08-04T08:55:22.147Z,"SAP Business Objects Business Intelligence Platform (Web Intelligence HTML interface), versions 4.1, 4.2, does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability.",SAP BusinessObjects Business Intelligence Platform (Web Intelligence HTML interface),0.00054,0.25381,D,CWE-79,[],CVE-2020-6222,"SAP Business Objects Business Intelligence Platform (Web Intelligence HTML interface), versions 4.1, 4.2, does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability.",Medium,5.4,Priority 4,0.00054,5.4,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:4.1:-:*:*:*:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6221,2020-04-14T18:07:18,2024-08-04T08:55:22.090Z,"Web Intelligence HTML interface in SAP Business Objects Business Intelligence Platform, versions 4.1, 4.2, does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability.",SAP BusinessObjects Business Intelligence Platform,0.00054,0.25381,D,CWE-79,['2878507'],CVE-2020-6221,"Web Intelligence HTML interface in SAP Business Objects Business Intelligence Platform, versions 4.1, 4.2, does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability.",Medium,5.4,Priority 4,0.00054,5.4,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:4.1:-:*:*:*:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6220,2022-06-06T19:45:13,2024-08-04T08:55:22.261Z,"BI Launchpad and CMC in SAP Business Objects Business Intelligence Platform, versions 4.1, 4.2, does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability. Exploit is possible only when the bttoken in victim’s session is active.",SAP Business Objects Business Intelligence Platform,0.00079,0.36641,D,CWE-79,['2878507'],CVE-2020-6220,"BI Launchpad and CMC in SAP Business Objects Business Intelligence Platform, versions 4.1, 4.2, does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability. Exploit is possible only when the bttoken in victim&#8217;s session is active.",Medium,4.7,Priority 4,0.00079,4.7,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:business_objects_business_intelligence_platform:4.1:*:*:*:*:*:*:*,sap,business_objects_business_intelligence_platform,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6219,2020-04-14T18:19:18,2024-08-04T08:55:22.303Z,"SAP Business Objects Business Intelligence Platform (CrystalReports WebForm Viewer), versions 4.1, 4.2, and Crystal Reports for VS version 2010, allows an attacker with basic authorization to perform deserialization attack in the application, leading to service interruptions and denial of service and unauthorized execution of arbitrary commands, leading to Deserialization of Untrusted Data.",SAP Business Objects Business Intelligence Platform (CrystalReports WebForm Viewer),0.00097,0.42279,D,CWE-502,[],CVE-2020-6219,"SAP Business Objects Business Intelligence Platform (CrystalReports WebForm Viewer), versions 4.1, 4.2, and Crystal Reports for VS version 2010, allows an attacker with basic authorization to perform deserialization attack in the application, leading to service interruptions and denial of service and unauthorized execution of arbitrary commands, leading to Deserialization of Untrusted Data.",High,8.8,Priority 2,0.00097,8.8,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:4.1:-:*:*:*:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2020
CVE-2020-6218,2020-04-14T18:06:37,2024-08-04T08:55:22.118Z,"Admin tools and Query Builder in SAP Business Objects Business Intelligence Platform, versions 4.1, 4.2, allows an attacker to access information that should otherwise be restricted, leading to Information Disclosure.",SAP Business Objects Business Intelligence Platform,0.00054,0.25381,D,,['2878507'],CVE-2020-6218,"Admin tools and Query Builder in SAP Business Objects Business Intelligence Platform, versions 4.1, 4.2, allows an attacker to access information that should otherwise be restricted, leading to Information Disclosure.",Medium,5.0,Priority 4,0.00054,5.0,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:4.1:-:*:*:*:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:N/A:N,2020
CVE-2020-6217,2020-04-14T19:41:34,2024-08-04T08:55:22.141Z,"SAP NetWeaver AS ABAP Business Server Pages Test Application IT00, versions 700, 701, 702, 730, 731, 740, 750, 751, 752, 753, 754, does not sufficiently encode user-controlled inputs, resulting in reflected Cross-Site Scripting (XSS) vulnerability.",SAP NetWeaver AS ABAP (Business Server Pages Test Application IT05),0.00084,0.38154,D,CWE-79,[],CVE-2020-6217,"SAP NetWeaver AS ABAP Business Server Pages Test Application IT00, versions 700, 701, 702, 730, 731, 740, 750, 751, 752, 753, 754, does not sufficiently encode user-controlled inputs, resulting in reflected Cross-Site Scripting (XSS) vulnerability.",Medium,6.1,Priority 2,0.00084,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver_as_abap_business_server_pages:700:*:*:*:*:*:*:*,sap,netweaver_as_abap_business_server_pages,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6216,2020-04-14T18:07:42,2024-08-04T08:55:21.875Z,"SAP Business Objects Business Intelligence Platform (BI Launchpad), version 4.2, does not sufficiently encode user-controlled inputs, resulting in reflected Cross-Site Scripting (XSS) vulnerability.",SAP Business Objects Business Intelligence Platform (BI Launchpad),0.00084,0.38154,D,CWE-79,[],CVE-2020-6216,"SAP Business Objects Business Intelligence Platform (BI Launchpad), version 4.2, does not sufficiently encode user-controlled inputs, resulting in reflected Cross-Site Scripting (XSS) vulnerability.",Medium,6.1,Priority 2,0.00084,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:4.2:-:*:*:*:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6215,2020-04-14T00:00:00,2024-08-04T08:55:22.077Z,"SAP NetWeaver AS ABAP Business Server Pages Test Application IT00, versions 700, 701, 702, 730, 731, 740, 750, 751, 752, 753, 754, allows an attacker to redirect users to a malicious site due to insufficient URL validation and steal credentials of the victim, leading to URL Redirection vulnerability.",SAP NetWeaver AS ABAP (Business Server Pages Test Application IT00),0.0017,0.5477,D,CWE-601,[],CVE-2020-6215,"SAP NetWeaver AS ABAP Business Server Pages Test Application IT00, versions 700, 701, 702, 730, 731, 740, 750, 751, 752, 753, 754, allows an attacker to redirect users to a malicious site due to insufficient URL validation and steal credentials of the victim, leading to URL Redirection vulnerability.",Medium,6.1,Priority 2,0.0017,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver_as_abap_business_server_pages:700:*:*:*:*:*:*:*,sap,netweaver_as_abap_business_server_pages,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6214,2020-04-14T18:05:32,2024-08-04T08:55:21.977Z,"SAP S/4HANA (Financial Products Subledger), version 100, uses an incorrect authorization object in some reports. Although the affected reports are protected with other authorization objects, exploitation of the vulnerability would allow an authenticated attacker to view, change, or delete data, thereby preventing the proper segregation of duties in the system.",SAP S/4HANA (Financial Products Subledger),0.00072,0.34162,D,CWE-863,['2897612'],CVE-2020-6214,"SAP S/4HANA (Financial Products Subledger), version 100, uses an incorrect authorization object in some reports. Although the affected reports are protected with other authorization objects, exploitation of the vulnerability would allow an authenticated attacker to view, change, or delete data, thereby preventing the proper segregation of duties in the system.",Medium,4.7,Priority 4,0.00072,4.7,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:s\/4hana:100:*:*:*:*:financial_products_subledger:*:*,sap,s\/4hana,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L,2020
CVE-2020-6213,2020-04-24T22:17:15,2024-08-04T08:55:22.059Z,"SAP NetWeaver AS ABAP Business Server Pages Test Application SBSPEXT_PHTMLB, versions 700, 701, 702, 730, 731, 740, 750, 751, 752, 753, 754, is vulnerable to reflected Cross-Site Scripting (XSS) via different URL parameters as it does not sufficiently encode user controlled inputs.",SAP NetWeaver AS ABAP (Business Server Pages Test Application SBSPEXT_PHTMLB),0.00084,0.38154,D,CWE-79,[],CVE-2020-6213,"SAP NetWeaver AS ABAP Business Server Pages Test Application SBSPEXT_PHTMLB, versions 700, 701, 702, 730, 731, 740, 750, 751, 752, 753, 754, is vulnerable to reflected Cross-Site Scripting (XSS) via different URL parameters as it does not sufficiently encode user controlled inputs.",Medium,6.1,Priority 2,0.00084,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver_as_abap_business_server_pages:700:*:*:*:*:*:*:*,sap,netweaver_as_abap_business_server_pages,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6212,2020-04-24T22:18:54,2024-08-04T08:55:22.053Z,"Egypt localized withholding tax reports Clearing of Liabilities and Remittance Statement and Summary in SAP ERP (versions 618, 730, EAPPLGLO 607) and S/4 HANA (versions 100, 101, 102, 103, 104) do not perform necessary authorization checks for an authenticated user, allowing reading or modification of some tax reports, due to Missing Authorization Check.",SAP ERP,0.00054,0.25381,D,CWE-862,[],CVE-2020-6212,"Egypt localized withholding tax reports Clearing of Liabilities and Remittance Statement and Summary in SAP ERP (versions 618, 730, EAPPLGLO 607) and S/4 HANA (versions 100, 101, 102, 103, 104) do not perform necessary authorization checks for an authenticated user, allowing reading or modification of some tax reports, due to Missing Authorization Check.",Medium,5.4,Priority 4,0.00054,5.4,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:erp:607:*:*:*:*:*:*:*,sap,erp,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,2020
CVE-2020-6211,2020-04-14T19:42:11,2024-08-04T08:55:22.038Z,"SAP Business Objects Business Intelligence Platform (AdminTools), versions 4.1, 4.2, allows an attacker to redirect users to a malicious site due to insufficient URL validation and steal credentials of the victim, leading to URL Redirection vulnerability.",SAP Business Objects Business Intelligence Platform,0.00084,0.38154,D,CWE-601,['2878507'],CVE-2020-6211,"SAP Business Objects Business Intelligence Platform (AdminTools), versions 4.1, 4.2, allows an attacker to redirect users to a malicious site due to insufficient URL validation and steal credentials of the victim, leading to URL Redirection vulnerability.",Medium,6.1,Priority 2,0.00084,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:4.1:-:*:*:*:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6210,2020-03-10T20:21:04,2024-08-04T08:55:21.854Z,"SAP Fiori Launchpad, versions- 753, 754, does not sufficiently encode user-controlled inputs, and hence allowing the attacker to inject the meta tag into the launchpad html using the vulnerable parameter, leading to reflected Cross-Site Scripting (XSS) vulnerability.",SAP Fiori Launchpad,0.00084,0.38154,D,CWE-79,[],CVE-2020-6210,"SAP Fiori Launchpad, versions- 753, 754, does not sufficiently encode user-controlled inputs, and hence allowing the attacker to inject the meta tag into the launchpad html using the vulnerable parameter, leading to reflected Cross-Site Scripting (XSS) vulnerability.",Medium,6.1,Priority 2,0.00084,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:fiori_launchpad:753:*:*:*:*:*:*:*,sap,fiori_launchpad,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6209,2020-03-10T20:20:54,2024-08-04T08:55:21.962Z,"SAP Disclosure Management, version 10.1, does not perform necessary authorization checks for an authenticated user, allowing access to administration accounts by a user with no roles, leading to Missing Authorization Check.",SAP Disclosure Management,0.00078,0.36467,D,CWE-862,[],CVE-2020-6209,"SAP Disclosure Management, version 10.1, does not perform necessary authorization checks for an authenticated user, allowing access to administration accounts by a user with no roles, leading to Missing Authorization Check.",High,7.5,Priority 2,0.00078,7.5,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:disclosure_management:10.1:*:*:*:*:*:*:*,sap,disclosure_management,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,2020
CVE-2020-6208,2020-03-10T20:20:44,2024-08-04T08:55:21.925Z,"SAP Business Objects Business Intelligence Platform (Crystal Reports), versions- 4.1, 4.2, allows an attacker with basic authorization to inject code that can be executed by the application and thus allowing the attacker to control the behaviour of the application, leading to Remote Code Execution. Although the mode of attack is only Local, multiple applications can be impacted as a result of the vulnerability.",SAP Business Objects Business Intelligence Platform (Crystal Reports),0.00432,0.74527,D,CWE-416,[],CVE-2020-6208,"SAP Business Objects Business Intelligence Platform (Crystal Reports), versions- 4.1, 4.2, allows an attacker with basic authorization to inject code that can be executed by the application and thus allowing the attacker to control the behaviour of the application, leading to Remote Code Execution. Although the mode of attack is only Local, multiple applications can be impacted as a result of the vulnerability.",High,8.2,Priority 2,0.00432,8.2,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:crystal_reports:4.1:*:*:*:*:*:*:*,sap,crystal_reports,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H,2020
CVE-2020-6207,2020-03-10T20:20:36.000Z,2025-01-29T20:13:39.786Z,"SAP Solution Manager (User Experience Monitoring), version- 7.2, due to Missing Authentication Check does not perform any authentication for a service resulting in complete compromise of all SMDAgents connected to the Solution Manager.",SAP Solution Manager (User Experience Monitoring),0.97305,0.99942,A+,CWE-306,[],CVE-2020-6207,"SAP Solution Manager (User Experience Monitoring), version- 7.2, due to Missing Authentication Check does not perform any authentication for a service resulting in complete compromise of all SMDAgents connected to the Solution Manager.",Hot News,9.8,Priority 1+,0.97305,9.8,CVSS 3.1,CRITICAL,True,UNKNOWN,VULNCHECK,cpe:2.3:a:sap:solution_manager:7.20:*:*:*:*:*:*:*,sap,solution_manager,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2020
CVE-2020-6206,2020-03-10T20:20:28,2024-08-04T08:55:21.973Z,"SAP Cloud Platform Integration for Data Services, version 1.0, allows user inputs to be reflected as error or warning massages. This could mislead the victim to follow malicious instructions inserted by external attackers, leading to Cross Site Request Forgery.",SAP Cloud Platform Integration for Data Services,0.00053,0.2425,D,CWE-352,[],CVE-2020-6206,"SAP Cloud Platform Integration for Data Services, version 1.0, allows user inputs to be reflected as error or warning massages. This could mislead the victim to follow malicious instructions inserted by external attackers, leading to Cross Site Request Forgery.",Medium,4.3,Priority 4,0.00053,4.3,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:cloud_platform_integration:1.0:*:*:*:*:data_services:*:*,sap,cloud_platform_integration,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,2020
CVE-2020-6205,2020-03-10T20:20:21,2024-08-04T08:55:21.876Z,"SAP NetWeaver AS ABAP Business Server Pages (Smart Forms), SAP_BASIS versions- 7.00, 7.01, 7.02, 7.10, 7.11, 7.30, 7.31, 7.40, 7.50, 7.51, 7.52, 7.53, 7.54; does not sufficiently encode user controlled inputs, allowing an unauthenticated attacker to non-permanently deface or modify displayed content and/or steal authentication information of the user and/or impersonate the user and access all information with the same rights as the target user, leading to Reflected Cross Site Scripting Vulnerability.",SAP NetWeaver Application Server ABAP (Smart Forms) - SAP_BASIS,0.0009,0.40268,D,CWE-79,[],CVE-2020-6205,"SAP NetWeaver AS ABAP Business Server Pages (Smart Forms), SAP_BASIS versions- 7.00, 7.01, 7.02, 7.10, 7.11, 7.30, 7.31, 7.40, 7.50, 7.51, 7.52, 7.53, 7.54; does not sufficiently encode user controlled inputs, allowing an unauthenticated attacker to non-permanently deface or modify displayed content and/or steal authentication information of the user and/or impersonate the user and access all information with the same rights as the target user, leading to Reflected Cross Site Scripting Vulnerability.",Medium,6.1,Priority 2,0.0009,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver_as_abap_business_server_pages:7.00:*:*:*:*:*:*:*,sap,netweaver_as_abap_business_server_pages,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6204,2020-03-10T20:20:12,2024-08-04T08:55:22.119Z,"The selection query in SAP Treasury and Risk Management (Transaction Management) (EA-FINSERV?versions 600, 603, 604, 605, 606, 616, 617, 618, 800 and S4CORE versions 101, 102, 103, 104) returns more records than it should be when selecting and displaying the contract number, leading to Missing Authorization Check.",SAP Treasury and Risk Management (Transaction Management) (EA-FINSERV),0.00054,0.25725,D,CWE-862,[],CVE-2020-6204,"The selection query in SAP Treasury and Risk Management (Transaction Management) (EA-FINSERV?versions 600, 603, 604, 605, 606, 616, 617, 618, 800 and S4CORE versions 101, 102, 103, 104) returns more records than it should be when selecting and displaying the contract number, leading to Missing Authorization Check.",Medium,4.3,Priority 4,0.00054,4.3,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:treasury_and_risk_management_\(ea-finserv\):600:*:*:*:*:*:*:*,sap,treasury_and_risk_management_\(ea-finserv\),CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2020
CVE-2020-6203,2020-03-10T20:20:04,2024-08-04T08:55:21.879Z,"SAP NetWeaver UDDI Server (Services Registry), versions- 7.10, 7.11, 7.20, 7.30, 7.31, 7.40, 7.50; allows an attacker to exploit insufficient validation of path information provided by users, thus characters representing 'traverse to parent directory' are passed through to the file APIs, leading to Path Traversal.",SAP NetWeaver UDDI Server (Services Registry),0.0034,0.71387,D,CWE-22,[],CVE-2020-6203,"SAP NetWeaver UDDI Server (Services Registry), versions- 7.10, 7.11, 7.20, 7.30, 7.31, 7.40, 7.50; allows an attacker to exploit insufficient validation of path information provided by users, thus characters representing 'traverse to parent directory' are passed through to the file APIs, leading to Path Traversal.",Hot News,9.1,Priority 2,0.0034,9.1,CVSS 3.1,CRITICAL,,,VULNCHECK,cpe:2.3:a:sap:netweaver:7.10:*:*:*:*:*:*:*,sap,netweaver,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,2020
CVE-2020-6202,2020-03-10T20:19:23,2024-08-04T08:55:21.913Z,"SAP NetWeaver Application Server Java (User Management Engine), versions- 7.10, 7.11, 7.20, 7.30, 7.31, 7.40, 7.50; does not sufficiently validate the LDAP data source configuration XML document accepted from an untrusted source, leading to Missing XML Validation.",SAP NetWeaver Application Server Java (User Management Engine),0.00106,0.44633,D,CWE-20,[],CVE-2020-6202,"SAP NetWeaver Application Server Java (User Management Engine), versions- 7.10, 7.11, 7.20, 7.30, 7.31, 7.40, 7.50; does not sufficiently validate the LDAP data source configuration XML document accepted from an untrusted source, leading to Missing XML Validation.",High,7.2,Priority 2,0.00106,7.2,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_java:7.10:*:*:*:*:*:*:*,sap,netweaver_application_server_java,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,2020
CVE-2020-6201,2020-03-10T20:19:04,2024-08-04T08:55:22.115Z,"The SAP Commerce (Testweb Extension), versions- 6.6, 6.7, 1808, 1811, 1905, does not sufficiently encode user-controlled inputs, due to which certain GET URL parameters are reflected in the HTTP responses without escaping/sanitization, leading to Reflected Cross Site Scripting.",SAP Commerce Cloud (Testweb Extension),0.00084,0.38154,D,CWE-79,[],CVE-2020-6201,"The SAP Commerce (Testweb Extension), versions- 6.6, 6.7, 1808, 1811, 1905, does not sufficiently encode user-controlled inputs, due to which certain GET URL parameters are reflected in the HTTP responses without escaping/sanitization, leading to Reflected Cross Site Scripting.",Medium,6.1,Priority 2,0.00084,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:commerce_cloud:6.6:*:*:*:*:*:*:*,sap,commerce_cloud,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6200,2020-03-10T20:18:50,2024-08-04T08:55:21.904Z,"The SAP Commerce (SmartEdit Extension), versions- 6.6, 6.7, 1808, 1811, is vulnerable to client-side angularjs template injection, a variant of Cross-Site-Scripting (XSS) that exploits the templating facilities of the angular framework.",SAP Commerce Cloud (SmartEdit Extension),0.00054,0.25725,D,CWE-79,[],CVE-2020-6200,"The SAP Commerce (SmartEdit Extension), versions- 6.6, 6.7, 1808, 1811, is vulnerable to client-side angularjs template injection, a variant of Cross-Site-Scripting (XSS) that exploits the templating facilities of the angular framework.",Medium,5.4,Priority 4,0.00054,5.4,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:commerce_cloud:6.6:*:*:*:*:*:*:*,sap,commerce_cloud,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,2020
CVE-2020-6199,2020-03-10T20:18:38,2024-08-04T08:55:22.062Z,"The view FIMENAV_COMPCERT in SAP ERP (MENA Certificate Management), EAPPGLO version 607, SAP_FIN versions- 618, 730 and SAP S/4HANA (MENA Certificate Management), S4CORE versions- 100, 101, 102, 103, 104; does not have any authorization check to it due to which an attacker without an authorization group can maintain any company certificate, leading to Missing Authorization Check.",SAP ERP (EAPPGLO),0.00054,0.25725,D,CWE-862,[],CVE-2020-6199,"The view FIMENAV_COMPCERT in SAP ERP (MENA Certificate Management), EAPPGLO version 607, SAP_FIN versions- 618, 730 and SAP S/4HANA (MENA Certificate Management), S4CORE versions- 100, 101, 102, 103, 104; does not have any authorization check to it due to which an attacker without an authorization group can maintain any company certificate, leading to Missing Authorization Check.",Medium,5.4,Priority 4,0.00054,5.4,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:erp:607:*:*:*:*:*:*:*,sap,erp,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,2020
CVE-2020-6198,2020-03-10T20:18:20,2024-08-04T08:55:22.129Z,"SAP Solution Manager (Diagnostics Agent), version 720, allows unencrypted connections from unauthenticated sources. This allows an attacker to control all remote functions on the Agent due to Missing Authentication Check.",SAP Solution Manager (Diagnostics Agent),0.00244,0.64008,D,CWE-319,[],CVE-2020-6198,"SAP Solution Manager (Diagnostics Agent), version 720, allows unencrypted connections from unauthenticated sources. This allows an attacker to control all remote functions on the Agent due to Missing Authentication Check.",Hot News,9.8,Priority 2,0.00244,9.8,CVSS 3.1,CRITICAL,,,VULNCHECK,cpe:2.3:a:sap:solution_manager:7.20:*:*:*:*:*:*:*,sap,solution_manager,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2020
CVE-2020-6197,2020-03-10T20:17:58,2024-08-04T08:55:22.008Z,"SAP Enable Now, before version 1908, does not invalidate session tokens in a timely manner. The Insufficient Session Expiration may allow attackers with local access, for instance, to still download the portables.",SAP Enable Now,0.00042,0.05056,D,CWE-613,[],CVE-2020-6197,"SAP Enable Now, before version 1908, does not invalidate session tokens in a timely manner. The Insufficient Session Expiration may allow attackers with local access, for instance, to still download the portables.",Low,3.3,Priority 4,0.00042,3.3,CVSS 3.1,LOW,,,VULNCHECK,cpe:2.3:a:sap:enable_now:*:*:*:*:*:*:*:*,sap,enable_now,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2020
CVE-2020-6196,2020-03-10T20:17:46,2024-08-04T08:55:22.097Z,"SAP BusinessObjects Mobile (MobileBIService), version 4.2, allows an attacker to generate multiple requests, using which he can block all the threads resulting in a Denial of Service.",SAP BusinessObjects Mobile (MobileBIService),0.00116,0.46713,D,,['2826782'],CVE-2020-6196,"SAP BusinessObjects Mobile (MobileBIService), version 4.2, allows an attacker to generate multiple requests, using which he can block all the threads resulting in a Denial of Service.",High,7.5,Priority 2,0.00116,7.5,CVSS 3.1,HIGH,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_mobile:4.2:*:*:*:*:*:*:*,sap,businessobjects_mobile,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2020
CVE-2020-6195,2020-04-14T19:36:32,2024-08-04T08:55:22.152Z,"SAP Business Objects Business Intelligence Platform (CMC), version 4.1, 4.2, shows cleartext password in the response, leading to Information Disclosure. It involves social engineering in order to gain access to system and If password is known, it would give administrative rights to the attacker to read/modify delete the data and rights within the system.",SAP Business Objects Business Intelligence Platform,0.00229,0.6108,D,CWE-319,['2878507'],CVE-2020-6195,"SAP Business Objects Business Intelligence Platform (CMC), version 4.1, 4.2, shows cleartext password in the response, leading to Information Disclosure. It involves social engineering in order to gain access to system and If password is known, it would give administrative rights to the attacker to read/modify delete the data and rights within the system.",Hot News,9.8,Priority 2,0.00229,9.8,CVSS 3.1,CRITICAL,,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:4.1:-:*:*:*:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2020
CVE-2020-6193,2020-02-12T19:45:20,2024-08-04T08:55:22.129Z,"SAP NetWeaver (Knowledge Management ICE Service), versions 7.30, 7.31, 7.40, 7.50, allows an unauthenticated attacker to execute malicious scripts leading to Reflected Cross-Site Scripting (XSS) vulnerability.",SAP NetWeaver (Knowledge Management ICE Service),0.0009,0.40268,D,CWE-79,['3778881'],CVE-2020-6193,"SAP NetWeaver (Knowledge Management ICE Service), versions 7.30, 7.31, 7.40, 7.50, allows an unauthenticated attacker to execute malicious scripts leading to Reflected Cross-Site Scripting (XSS) vulnerability.",Medium,6.1,Priority 2,0.0009,6.1,CVSS 3.1,MEDIUM,,,VULNCHECK,cpe:2.3:a:sap:netweaver_knowledge_management:7.30:*:*:*:*:*:*:*,sap,netweaver_knowledge_management,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2020
